9021,Mon Aug  9 14:10:02 2021,1877380,car,2	4604	PC0553E32,n Aug  9 14:10:02 20
9022,Sun Aug  1 09:02:18 2021,8941659,van,2	4798	PC17F8052,n Aug  1 09:02:18 20
9023,Thu Aug  5 14:13:08 2021,1192347,truck,4	4139	PC924C594,u Aug  5 14:13:08 20
9024,Mon Aug  2 12:27:39 2021,2867913,car,2	4605	PCEB27C63,n Aug  2 12:27:39 20
9025,Mon Aug  2 06:27:48 2021,107470,car,2	4071	PCDBBCB68,n Aug  2 06:27:48 20
9026,Fri Aug  6 17:43:27 2021,97385,car,2	4925	PCE5E04A2,i Aug  6 17:43:27 20
9027,Mon Aug 16 21:45:37 2021,127032,car,2	4610	PCA4D3E9B,n Aug 16 21:45:37 20
9028,Thu Aug  5 23:02:12 2021,5637348,car,2	4157	PC7305E43,u Aug  5 23:02:12 20
9029,Mon Aug  9 04:33:25 2021,157827,car,2	4537	PC10C700F,n Aug  9 04:33:25 20
9030,Thu Aug 12 06:16:27 2021,3200527,truck,4	4911	PCBEF8EE1,u Aug 12 06:16:27 20
9031,Fri Jul 30 23:41:32 2021,2625803,car,2	4092	PC40C2E00,i Jul 30 23:41:32 20
9032,Mon Aug  2 02:10:19 2021,8134972,car,2	4957	PC8DFFE65,n Aug  2 02:10:19 20
9033,Thu Aug 19 07:49:33 2021,3288819,truck,4	4803	PC2BBEEDC,u Aug 19 07:49:33 20
9034,Mon Aug 16 20:23:39 2021,3666863,car,2	4122	PC8ED616E,n Aug 16 20:23:39 20
9035,Tue Aug 17 20:48:05 2021,4121795,car,2	4272	PC09BDC08,e Aug 17 20:48:05 20
9036,Tue Aug 17 02:49:37 2021,4570551,car,2	4395	PC6F25DF0,e Aug 17 02:49:37 20
9037,Wed Aug 18 08:27:04 2021,8023175,van,2	4041	PCB566359,d Aug 18 08:27:04 20
9038,Mon Aug  2 19:54:57 2021,237587,car,2	4753	PC6AA246E,n Aug  2 19:54:57 20
9039,Mon Aug  9 19:39:42 2021,2599331,truck,4	4497	PC76FDDEA,n Aug  9 19:39:42 20
9040,Sun Aug 15 20:52:46 2021,8180913,car,2	4121	PCEC57A8E,n Aug 15 20:52:46 20
9041,Mon Aug  2 00:40:22 2021,1607392,truck,4	4722	PC035B71E,n Aug  2 00:40:22 20
9042,Fri Aug  6 10:03:45 2021,6421659,truck,4	4602	PC0D3474E,i Aug  6 10:03:45 20
9043,Sat Aug  7 14:35:11 2021,1263376,car,2	4913	PC685427C,t Aug  7 14:35:11 20
9044,Sat Aug 21 15:54:45 2021,9992955,car,2	4316	PC6D531E1,t Aug 21 15:54:45 20
9045,Fri Aug 20 21:41:14 2021,8633945,car,2	4204	PC5881E06,i Aug 20 21:41:14 20
9046,Sat Jul 31 04:25:46 2021,7964288,car,2	4453	PC5EC8DF5,t Jul 31 04:25:46 20
9047,Tue Aug 17 17:37:18 2021,7545050,truck,4	4686	PCD6E5E77,e Aug 17 17:37:18 20
9048,Sat Jul 31 15:27:56 2021,55540,car,2	4981	PC6B14C5D,t Jul 31 15:27:56 20
9049,Sun Aug 15 05:54:53 2021,48146,car,2	4230	PC19CE0DB,n Aug 15 05:54:53 20
9050,Mon Aug  9 03:42:29 2021,7508367,car,2	4594	PC59414DA,n Aug  9 03:42:29 20
9051,Wed Aug 11 00:21:56 2021,6529680,car,2	4856	PC7C042B7,d Aug 11 00:21:56 20
9052,Sun Aug  1 11:31:37 2021,3284589,car,2	4434	PCA491459,n Aug  1 11:31:37 20
9053,Fri Aug 20 19:50:27 2021,1541415,car,2	4441	PC472C08E,i Aug 20 19:50:27 20
9054,Sun Aug 22 10:17:33 2021,8439347,car,2	4623	PCAA67227,n Aug 22 10:17:33 20
9055,Thu Aug  5 16:09:14 2021,6739053,truck,4	4208	PC1E49F6B,u Aug  5 16:09:14 20
9056,Fri Jul 30 11:45:56 2021,8846875,car,2	4172	PC1A43FB7,i Jul 30 11:45:56 20
9057,Sun Aug  8 17:13:29 2021,8799156,car,2	4696	PC35509AB,n Aug  8 17:13:29 20
9058,Tue Aug 10 00:42:51 2021,6953999,car,2	4517	PC9AF321D,e Aug 10 00:42:51 20
9059,Thu Aug 19 08:29:01 2021,8903100,car,2	4143	PC5F47DCF,u Aug 19 08:29:01 20
9060,Thu Aug 12 01:39:05 2021,9954289,truck,4	4308	PC94E7A96,u Aug 12 01:39:05 20
9061,Sat Aug 14 20:32:48 2021,8733129,van,2	4231	PC016D687,t Aug 14 20:32:48 20
9062,Tue Aug 17 20:41:57 2021,6894919,car,2	4255	PCB7E7138,e Aug 17 20:41:57 20
9063,Sat Aug 14 04:57:53 2021,4146800,car,2	4115	PCF5D4B0A,t Aug 14 04:57:53 20
9064,Tue Aug 10 05:09:40 2021,4045049,truck,4	4172	PC1A43FB7,e Aug 10 05:09:40 20
9065,Tue Aug 17 19:01:11 2021,2389357,car,2	4870	PC65485BB,e Aug 17 19:01:11 20
9066,Thu Aug 19 05:12:42 2021,6836618,car,2	4878	PC08F56A1,u Aug 19 05:12:42 20
9067,Thu Aug 12 07:56:44 2021,7547863,truck,4	4187	PCF8D98DC,u Aug 12 07:56:44 20
9068,Mon Aug  2 16:29:39 2021,4867045,car,2	4539	PC684859B,n Aug  2 16:29:39 20
9069,Tue Aug  3 08:53:43 2021,4379657,truck,4	4586	PC4A40D50,e Aug  3 08:53:43 20
9070,Tue Aug 17 02:41:57 2021,1635259,truck,4	4455	PC15C75C0,e Aug 17 02:41:57 20
9071,Mon Aug  2 11:45:37 2021,7920768,van,2	4992	PCFF0FEB0,n Aug  2 11:45:37 20
9072,Thu Aug 19 08:49:39 2021,2946473,car,2	4920	PC42A3AB0,u Aug 19 08:49:39 20
9073,Fri Aug 20 22:42:45 2021,2038375,truck,4	4316	PC6D531E1,i Aug 20 22:42:45 20
9074,Wed Aug  4 00:27:43 2021,509844,truck,4	4498	PCA770E5A,d Aug  4 00:27:43 20
9075,Fri Aug  6 03:28:13 2021,6431234,car,2	4951	PCE9CE23F,i Aug  6 03:28:13 20
9076,Mon Aug  2 04:31:51 2021,2843945,car,2	4035	PC1B1D964,n Aug  2 04:31:51 20
9077,Tue Aug 10 20:09:55 2021,5422658,car,2	4777	PCB1132AC,e Aug 10 20:09:55 20
9078,Tue Aug 17 06:43:18 2021,8534341,van,2	4833	PC71A1452,e Aug 17 06:43:18 20
9079,Sat Aug 14 21:18:00 2021,2532637,van,2	4709	PCC8C7059,t Aug 14 21:18:00 20
9080,Sun Aug  8 17:55:13 2021,5083511,truck,4	4266	PC39B17A9,n Aug  8 17:55:13 20
9081,Fri Aug 20 02:11:51 2021,9174196,van,2	4080	PCBE7E15B,i Aug 20 02:11:51 20
9082,Fri Aug 13 07:37:14 2021,528538,van,2	4121	PCEC57A8E,i Aug 13 07:37:14 20
9083,Fri Aug  6 04:58:31 2021,2205730,truck,4	4177	PC9194382,i Aug  6 04:58:31 20
9084,Sat Aug 21 12:26:48 2021,2534532,car,2	4454	PC94C0945,t Aug 21 12:26:48 20
9085,Tue Aug  3 10:07:48 2021,8642724,car,2	4539	PC684859B,e Aug  3 10:07:48 20
9086,Thu Aug 19 21:41:59 2021,6937226,car,2	4953	PC1E2B07E,u Aug 19 21:41:59 20
9087,Fri Jul 30 21:30:30 2021,4365518,car,2	4634	PCC72D8B8,i Jul 30 21:30:30 20
9088,Tue Aug  3 14:02:47 2021,5222960,truck,4	4396	PCA00BC1C,e Aug  3 14:02:47 20
9089,Fri Aug  6 00:38:05 2021,5894781,car,2	4945	PC95BD14B,i Aug  6 00:38:05 20
9090,Sun Aug  1 12:21:16 2021,835059,car,2	4286	PC12BE494,n Aug  1 12:21:16 20
9091,Sat Aug  7 17:00:51 2021,7929218,car,2	4087	PC2C1DA2A,t Aug  7 17:00:51 20
9092,Thu Aug 12 01:31:25 2021,559578,car,2	4901	PCE32D2F9,u Aug 12 01:31:25 20
9093,Sun Aug 15 17:37:54 2021,54952,car,2	4074	PCCAFD014,n Aug 15 17:37:54 20
9094,Mon Aug 16 23:57:21 2021,9711016,car,2	4773	PCE62BBA9,n Aug 16 23:57:21 20
9095,Thu Aug 12 13:40:40 2021,1766099,car,2	4744	PC78EF0B5,u Aug 12 13:40:40 20
9096,Fri Jul 30 02:02:31 2021,2884331,car,2	4097	PCB1B5BEC,i Jul 30 02:02:31 20
9097,Sun Aug  1 19:18:41 2021,8904635,car,2	4192	PC74F6341,n Aug  1 19:18:41 20
9098,Tue Aug  3 10:35:03 2021,6432412,car,2	4707	PC98F856D,e Aug  3 10:35:03 20
9099,Wed Aug 18 10:09:06 2021,3958667,car,2	4880	PC5A27CDE,d Aug 18 10:09:06 20
9100,Sat Aug 21 20:26:28 2021,3282844,truck,4	4935	PC327D635,t Aug 21 20:26:28 20
9101,Sat Aug  7 14:04:17 2021,6164063,van,2	4149	PC99F9ABD,t Aug  7 14:04:17 20
9102,Thu Aug 12 17:04:04 2021,2772651,truck,4	4549	PC2F1A066,u Aug 12 17:04:04 20
9103,Fri Aug  6 10:34:06 2021,8142532,car,2	4350	PCEDD7E85,i Aug  6 10:34:06 20
9104,Sat Aug  7 05:19:39 2021,762036,car,2	4454	PC94C0945,t Aug  7 05:19:39 20
9105,Tue Aug 17 03:25:55 2021,5889282,car,2	4600	PCB99E8F9,e Aug 17 03:25:55 20
9106,Wed Aug 11 06:07:55 2021,1931215,truck,4	4191	PCCC28F87,d Aug 11 06:07:55 20
9107,Sun Aug 22 16:07:39 2021,8099289,truck,4	4139	PC924C594,n Aug 22 16:07:39 20
9108,Sun Aug  8 09:43:00 2021,702359,car,2	4382	PCB7341F4,n Aug  8 09:43:00 20
9109,Mon Aug  9 16:04:21 2021,8546827,truck,4	4311	PC7F02ED3,n Aug  9 16:04:21 20
9110,Fri Jul 30 02:06:11 2021,1958974,car,2	4424	PC51E7EF8,i Jul 30 02:06:11 20
9111,Sun Aug 15 01:36:36 2021,6895284,car,2	4134	PC767BBB2,n Aug 15 01:36:36 20
9112,Tue Aug 17 04:01:19 2021,3570803,van,2	4961	PC92C5115,e Aug 17 04:01:19 20
9113,Mon Aug 16 16:55:56 2021,3017442,car,2	4635	PC3C8B99E,n Aug 16 16:55:56 20
9114,Thu Jul 29 15:44:32 2021,7597785,truck,4	4097	PCB1B5BEC,u Jul 29 15:44:32 20
9115,Tue Aug  3 08:49:39 2021,7656460,car,2	4246	PC95F5F6B,e Aug  3 08:49:39 20
9116,Wed Aug  4 19:26:57 2021,7886043,car,2	4245	PC6594AD4,d Aug  4 19:26:57 20
9117,Fri Aug 13 05:31:21 2021,8927315,car,2	4376	PCA283923,i Aug 13 05:31:21 20
9118,Wed Aug 11 22:10:15 2021,9006726,truck,4	4553	PC1D57D7F,d Aug 11 22:10:15 20
9119,Wed Aug 11 06:49:17 2021,797136,truck,4	4252	PCA32686D,d Aug 11 06:49:17 20
9120,Mon Aug  2 02:25:33 2021,1537404,car,2	4686	PCD6E5E77,n Aug  2 02:25:33 20
9121,Sun Aug  1 07:06:09 2021,3216286,car,2	4442	PC05C2F86,n Aug  1 07:06:09 20
9122,Sun Aug  8 21:21:37 2021,6024875,car,2	4679	PC88494D0,n Aug  8 21:21:37 20
9123,Tue Aug 10 20:13:43 2021,9903701,car,2	4788	PC00AE965,e Aug 10 20:13:43 20
9124,Sat Aug 21 20:52:54 2021,1793050,car,2	4501	PC5D41947,t Aug 21 20:52:54 20
9125,Sat Aug 21 16:28:33 2021,159835,truck,4	4311	PC7F02ED3,t Aug 21 16:28:33 20
9126,Wed Aug 11 07:15:54 2021,2776049,truck,4	4139	PC924C594,d Aug 11 07:15:54 20
9127,Thu Aug  5 06:29:19 2021,9506002,truck,4	4631	PCFFF6463,u Aug  5 06:29:19 20
9128,Fri Jul 30 19:46:59 2021,9479692,car,2	4212	PC422A6D1,i Jul 30 19:46:59 20
9129,Thu Aug 19 19:26:29 2021,8871199,car,2	4191	PCCC28F87,u Aug 19 19:26:29 20
9130,Sun Aug 15 22:33:56 2021,3171835,car,2	4500	PC548BDC0,n Aug 15 22:33:56 20
9131,Mon Aug  2 01:29:02 2021,8708775,truck,4	4831	PC0EC3E54,n Aug  2 01:29:02 20
9132,Fri Jul 30 19:05:18 2021,7014069,car,2	4427	PCD70DDDF,i Jul 30 19:05:18 20
9133,Fri Aug  6 18:50:42 2021,96743,car,2	4434	PCA491459,i Aug  6 18:50:42 20
9134,Thu Aug 19 03:35:41 2021,7391731,car,2	4043	PC134F258,u Aug 19 03:35:41 20
9135,Fri Aug 20 21:43:00 2021,1662257,car,2	4171	PC36C9AE8,i Aug 20 21:43:00 20
9136,Sat Aug  7 02:03:00 2021,4935733,van,2	4389	PC7688C61,t Aug  7 02:03:00 20
9137,Sun Aug 15 00:58:13 2021,7551198,truck,4	4427	PCD70DDDF,n Aug 15 00:58:13 20
9138,Fri Aug 20 12:46:48 2021,1284686,car,2	4158	PCAA68777,i Aug 20 12:46:48 20
9139,Mon Aug  2 04:18:23 2021,2260599,car,2	4582	PC98750ED,n Aug  2 04:18:23 20
9140,Wed Aug 18 08:07:25 2021,1094216,car,2	4942	PCD51A740,d Aug 18 08:07:25 20
9141,Thu Aug 19 00:35:11 2021,635357,car,2	4918	PC8F8E598,u Aug 19 00:35:11 20
9142,Wed Aug 18 22:51:44 2021,9735476,van,2	4305	PCF4DA5CE,d Aug 18 22:51:44 20
9143,Sun Aug 15 15:25:07 2021,5173035,truck,4	4294	PC867796D,n Aug 15 15:25:07 20
9144,Sat Aug 14 20:50:10 2021,1788209,car,2	4069	PCC48608C,t Aug 14 20:50:10 20
9145,Tue Aug 17 08:09:15 2021,1269851,van,2	4666	PCE8CBA37,e Aug 17 08:09:15 20
9146,Mon Aug  9 21:28:40 2021,5662112,car,2	4773	PCE62BBA9,n Aug  9 21:28:40 20
9147,Mon Aug  9 08:29:17 2021,7374290,car,2	4924	PCE3427C5,n Aug  9 08:29:17 20
9148,Sun Aug  1 00:19:51 2021,2334801,car,2	4426	PCC0E943C,n Aug  1 00:19:51 20
9149,Mon Aug  9 17:15:10 2021,3051270,car,2	4916	PC62AF885,n Aug  9 17:15:10 20
9150,Fri Aug 20 19:22:59 2021,4243767,car,2	4288	PC12AA919,i Aug 20 19:22:59 20
9151,Fri Aug 13 07:41:57 2021,6107919,car,2	4362	PC670999C,i Aug 13 07:41:57 20
9152,Mon Aug  2 15:24:29 2021,5314516,car,2	4644	PC411FDC0,n Aug  2 15:24:29 20
9153,Mon Aug 16 10:17:00 2021,2624089,van,2	4335	PC76935F9,n Aug 16 10:17:00 20
9154,Thu Aug 12 00:59:38 2021,7012714,car,2	4769	PC10C50DC,u Aug 12 00:59:38 20
9155,Sun Aug 22 16:20:21 2021,5129735,car,2	4598	PC5526A36,n Aug 22 16:20:21 20
9156,Fri Jul 30 15:33:45 2021,2075605,car,2	4866	PC3137434,i Jul 30 15:33:45 20
9157,Sat Aug  7 13:31:49 2021,6332790,truck,4	4414	PC40BD0F3,t Aug  7 13:31:49 20
9158,Mon Aug 16 23:36:29 2021,3032583,truck,4	4688	PCCB4C86D,n Aug 16 23:36:29 20
9159,Fri Aug 13 05:08:13 2021,1026528,car,2	4763	PCC62D342,i Aug 13 05:08:13 20
9160,Sun Aug 22 16:58:33 2021,1752269,van,2	4060	PC481C9F9,n Aug 22 16:58:33 20
9161,Fri Aug 20 10:30:12 2021,3407914,truck,4	4265	PC5B2AFFA,i Aug 20 10:30:12 20
9162,Sun Aug 22 10:37:55 2021,9734005,truck,4	4046	PCAC345FD,n Aug 22 10:37:55 20
9163,Sat Aug  7 13:10:17 2021,9037108,car,2	4091	PC2E099B4,t Aug  7 13:10:17 20
9164,Wed Aug 11 11:05:36 2021,4238274,car,2	4126	PC74CE451,d Aug 11 11:05:36 20
9165,Sat Aug  7 21:11:43 2021,8750667,van,2	4618	PC8F4AF85,t Aug  7 21:11:43 20
9166,Sat Jul 31 09:44:54 2021,3890038,car,2	4144	PCAC7E4C1,t Jul 31 09:44:54 20
9167,Fri Aug 20 00:47:19 2021,2513530,van,2	4247	PCEE69498,i Aug 20 00:47:19 20
9168,Wed Aug 11 16:55:56 2021,1014198,car,2	4134	PC767BBB2,d Aug 11 16:55:56 20
9169,Mon Aug  9 13:45:27 2021,3295981,car,2	4767	PC61F3A80,n Aug  9 13:45:27 20
9170,Sun Aug  8 14:30:03 2021,730281,car,2	4221	PC90AAFDA,n Aug  8 14:30:03 20
9171,Thu Aug 12 01:42:01 2021,6268240,car,2	4529	PC3FAA264,u Aug 12 01:42:01 20
9172,Tue Aug 10 14:49:35 2021,578281,car,2	4002	PCED7D2DE,e Aug 10 14:49:35 20
9173,Mon Aug  9 20:27:40 2021,4181325,car,2	4763	PCC62D342,n Aug  9 20:27:40 20
9174,Wed Aug  4 01:45:34 2021,531718,car,2	4727	PC52E71B8,d Aug  4 01:45:34 20
9175,Thu Jul 29 23:35:28 2021,1370244,truck,4	4945	PC95BD14B,u Jul 29 23:35:28 20
9176,Sun Aug  8 23:21:06 2021,8292071,car,2	4591	PCC9875AC,n Aug  8 23:21:06 20
9177,Wed Aug  4 10:40:04 2021,4748178,van,2	4626	PC93E7766,d Aug  4 10:40:04 20
9178,Tue Aug 17 23:29:10 2021,6875727,truck,4	4426	PCC0E943C,e Aug 17 23:29:10 20
9179,Sun Aug  1 10:37:50 2021,892900,van,2	4741	PC85A4D4B,n Aug  1 10:37:50 20
9180,Wed Aug 11 20:43:28 2021,8318194,car,2	4645	PC14FBE4A,d Aug 11 20:43:28 20
9181,Sat Aug 14 16:32:38 2021,5276850,van,2	4164	PC578D797,t Aug 14 16:32:38 20
9182,Fri Aug 13 10:23:26 2021,6352724,car,2	4421	PCED2DB6F,i Aug 13 10:23:26 20
9183,Mon Aug  2 21:54:41 2021,6137941,car,2	4466	PC6E93A05,n Aug  2 21:54:41 20
9184,Sat Aug 14 22:21:12 2021,3721355,car,2	4330	PCBD023A3,t Aug 14 22:21:12 20
9185,Thu Aug  5 07:26:35 2021,6714861,car,2	4059	PC06E8A1C,u Aug  5 07:26:35 20
9186,Mon Aug  2 15:26:18 2021,8462307,car,2	4982	PC384779E,n Aug  2 15:26:18 20
9187,Thu Jul 29 17:53:36 2021,7555614,car,2	4131	PC4C9B108,u Jul 29 17:53:36 20
9188,Wed Aug  4 23:25:12 2021,7242062,car,2	4984	PCBABF130,d Aug  4 23:25:12 20
9189,Sat Aug  7 08:42:58 2021,486571,car,2	4884	PC3FB1BB6,t Aug  7 08:42:58 20
9190,Thu Jul 29 13:14:53 2021,9833400,car,2	4856	PC7C042B7,u Jul 29 13:14:53 20
9191,Tue Aug 10 23:14:18 2021,9253622,truck,4	4687	PC52E7369,e Aug 10 23:14:18 20
9192,Tue Aug 17 16:40:49 2021,4749649,van,2	4373	PC8806694,e Aug 17 16:40:49 20
9193,Sun Aug 22 14:56:27 2021,7255048,car,2	4564	PC29D136F,n Aug 22 14:56:27 20
9194,Mon Aug  2 22:55:07 2021,4048367,car,2	4509	PCA2E8463,n Aug  2 22:55:07 20
9195,Tue Aug  3 19:54:38 2021,3880570,car,2	4341	PC1E10EC3,e Aug  3 19:54:38 20
9196,Thu Aug 19 05:54:03 2021,2251855,car,2	4519	PC92A6471,u Aug 19 05:54:03 20
9197,Mon Aug  9 15:03:38 2021,6019724,truck,4	4120	PC6700C62,n Aug  9 15:03:38 20
9198,Fri Aug 13 17:55:25 2021,6935289,truck,4	4050	PC822E359,i Aug 13 17:55:25 20
9199,Sat Aug 14 08:02:07 2021,3044908,car,2	4799	PCC3A370A,t Aug 14 08:02:07 20
9200,Sat Aug 14 14:05:51 2021,1722491,car,2	4229	PCD0DDD3D,t Aug 14 14:05:51 20
9201,Tue Aug 17 13:09:36 2021,9926377,van,2	4122	PC8ED616E,e Aug 17 13:09:36 20
9202,Sun Aug  1 02:37:00 2021,8876722,truck,4	4961	PC92C5115,n Aug  1 02:37:00 20
9203,Mon Aug  2 01:23:57 2021,9936493,truck,4	4539	PC684859B,n Aug  2 01:23:57 20
9204,Fri Jul 30 15:50:30 2021,8288623,car,2	4659	PC5549650,i Jul 30 15:50:30 20
9205,Thu Aug 12 09:45:55 2021,923474,car,2	4607	PC0885606,u Aug 12 09:45:55 20
9206,Fri Aug 20 01:34:09 2021,746819,car,2	4397	PCB070250,i Aug 20 01:34:09 20
9207,Mon Aug 16 01:43:26 2021,4654522,car,2	4705	PC174C464,n Aug 16 01:43:26 20
9208,Sun Aug 15 01:09:11 2021,488343,car,2	4719	PCBD66B01,n Aug 15 01:09:11 20
9209,Sat Jul 31 09:27:12 2021,9269850,car,2	4101	PCCC8F243,t Jul 31 09:27:12 20
9210,Tue Aug  3 00:43:58 2021,4637222,truck,4	4420	PCFDB2950,e Aug  3 00:43:58 20
9211,Thu Jul 29 21:01:40 2021,1921474,truck,4	4053	PC5F1CD83,u Jul 29 21:01:40 20
9212,Sun Aug 15 18:00:21 2021,9968595,car,2	4302	PCBA83119,n Aug 15 18:00:21 20
9213,Thu Aug  5 05:39:00 2021,1028209,van,2	4724	PC3DE08BF,u Aug  5 05:39:00 20
9214,Thu Aug 19 18:41:36 2021,5558931,van,2	4467	PCF5E0389,u Aug 19 18:41:36 20
9215,Sat Aug 14 03:24:12 2021,9014445,car,2	4519	PC92A6471,t Aug 14 03:24:12 20
9216,Wed Aug  4 17:01:49 2021,4705128,truck,4	4484	PCEF56843,d Aug  4 17:01:49 20
9217,Sat Aug 14 20:28:39 2021,3192612,van,2	4652	PC74A3585,t Aug 14 20:28:39 20
9218,Sat Aug 14 18:46:38 2021,9994469,car,2	4575	PC84D9FC1,t Aug 14 18:46:38 20
9219,Wed Aug 11 10:37:18 2021,5973767,car,2	5006	PC7A260F1,d Aug 11 10:37:18 20
9220,Thu Aug  5 11:33:02 2021,1490082,car,2	4423	PCF9F4940,u Aug  5 11:33:02 20
9221,Sun Aug 22 07:23:25 2021,7235031,car,2	4726	PCF6540C0,n Aug 22 07:23:25 20
9222,Wed Aug  4 15:08:14 2021,9016669,car,2	4795	PC7EE2DCF,d Aug  4 15:08:14 20
9223,Tue Aug  3 20:16:57 2021,191548,car,2	4721	PCE937423,e Aug  3 20:16:57 20
9224,Thu Aug 12 09:43:33 2021,2516900,truck,4	4836	PCE78024A,u Aug 12 09:43:33 20
9225,Sun Aug  1 19:18:44 2021,4663115,car,2	4613	PCEBBFFB5,n Aug  1 19:18:44 20
9226,Mon Aug  2 12:05:50 2021,67426,car,2	4336	PCD30AB50,n Aug  2 12:05:50 20
9227,Sun Aug 22 01:13:55 2021,5612673,car,2	4047	PC6D105CF,n Aug 22 01:13:55 20
9228,Sun Aug 15 19:57:09 2021,3398219,truck,4	4881	PCDE20E6F,n Aug 15 19:57:09 20
9229,Wed Aug  4 07:03:22 2021,5417571,car,2	4961	PC92C5115,d Aug  4 07:03:22 20
9230,Fri Aug 13 10:52:40 2021,8241854,truck,4	4235	PCFB11406,i Aug 13 10:52:40 20
9231,Tue Aug 17 20:01:09 2021,5229796,van,2	4732	PCD83DE25,e Aug 17 20:01:09 20
9232,Sun Aug  1 03:33:37 2021,6484804,car,2	4158	PCAA68777,n Aug  1 03:33:37 20
9233,Mon Aug 16 12:11:45 2021,3902867,car,2	4156	PC6BCA05F,n Aug 16 12:11:45 20
9234,Sat Aug 21 04:56:05 2021,2703740,truck,4	4436	PC0CF9451,t Aug 21 04:56:05 20
9235,Tue Aug 10 13:27:35 2021,7692197,truck,4	4624	PCDF73A3C,e Aug 10 13:27:35 20
9236,Sun Aug 15 16:21:38 2021,5293287,car,2	4293	PC2A27502,n Aug 15 16:21:38 20
9237,Sat Aug 21 00:28:16 2021,9530825,truck,4	4523	PC0005AC7,t Aug 21 00:28:16 20
9238,Wed Aug 18 10:05:39 2021,9648226,car,2	4572	PCC9756B2,d Aug 18 10:05:39 20
9239,Tue Aug 10 12:31:36 2021,5191265,car,2	4625	PC186BCA8,e Aug 10 12:31:36 20
9240,Fri Aug  6 15:51:59 2021,6092274,car,2	4585	PCF3AE602,i Aug  6 15:51:59 20
9241,Tue Aug  3 03:36:42 2021,4956476,car,2	4063	PC7667A3E,e Aug  3 03:36:42 20
9242,Tue Aug  3 18:32:00 2021,7691465,truck,4	4504	PC461DCD3,e Aug  3 18:32:00 20
9243,Wed Aug  4 08:16:02 2021,6357681,car,2	4379	PC87C8BC4,d Aug  4 08:16:02 20
9244,Sun Aug  1 22:18:47 2021,6649208,car,2	4802	PCBDD55F1,n Aug  1 22:18:47 20
9245,Sat Aug  7 09:18:25 2021,9708660,car,2	4339	PCDE1D204,t Aug  7 09:18:25 20
9246,Wed Aug 11 07:05:47 2021,9981569,car,2	4207	PC76EDF79,d Aug 11 07:05:47 20
9247,Sat Aug  7 06:56:53 2021,9100821,truck,4	4929	PC9E503B6,t Aug  7 06:56:53 20
9248,Mon Aug 16 14:35:00 2021,5851901,car,2	4504	PC461DCD3,n Aug 16 14:35:00 20
9249,Mon Aug 16 18:44:47 2021,1399135,van,2	4303	PC2E2E0C0,n Aug 16 18:44:47 20
9250,Sat Aug 14 06:59:35 2021,3583471,truck,4	4753	PC6AA246E,t Aug 14 06:59:35 20
9251,Fri Aug 20 19:31:28 2021,3000466,car,2	4802	PCBDD55F1,i Aug 20 19:31:28 20
9252,Fri Aug  6 18:55:50 2021,3469493,car,2	4060	PC481C9F9,i Aug  6 18:55:50 20
9253,Fri Aug  6 23:00:57 2021,6801750,truck,4	4287	PC421D5F3,i Aug  6 23:00:57 20
9254,Mon Aug  9 08:26:00 2021,8471320,car,2	4685	PC5D33C18,n Aug  9 08:26:00 20
9255,Thu Aug  5 06:09:41 2021,8899026,car,2	4819	PC454F09B,u Aug  5 06:09:41 20
9256,Wed Aug  4 03:07:47 2021,682891,car,2	4291	PCD411AEF,d Aug  4 03:07:47 20
9257,Sat Jul 31 17:15:46 2021,2571874,van,2	4747	PC5E524A1,t Jul 31 17:15:46 20
9258,Mon Aug  9 16:03:01 2021,7279287,truck,4	4507	PC11DCA73,n Aug  9 16:03:01 20
9259,Sun Aug  1 04:05:07 2021,1225815,car,2	4471	PC7E4F42A,n Aug  1 04:05:07 20
9260,Tue Aug 17 02:54:45 2021,3753017,car,2	4886	PC4D892D7,e Aug 17 02:54:45 20
9261,Thu Aug 19 09:18:51 2021,7365391,car,2	4707	PC98F856D,u Aug 19 09:18:51 20
9262,Thu Aug 19 09:49:30 2021,8407052,car,2	4941	PCA6403C1,u Aug 19 09:49:30 20
9263,Tue Aug 10 15:17:34 2021,3784504,car,2	4971	PC0BD172F,e Aug 10 15:17:34 20
9264,Sun Aug 22 07:31:41 2021,9027270,truck,4	4832	PC34ECAB5,n Aug 22 07:31:41 20
9265,Tue Aug 17 04:19:14 2021,884668,car,2	4660	PCB86D2E1,e Aug 17 04:19:14 20
9266,Fri Aug 20 09:15:49 2021,2275109,car,2	4661	PC1585DF2,i Aug 20 09:15:49 20
9267,Wed Aug 11 15:20:40 2021,9528653,car,2	4779	PCC8FE9C6,d Aug 11 15:20:40 20
9268,Tue Aug 10 17:49:02 2021,77608,truck,4	4051	PC3B970F2,e Aug 10 17:49:02 20
9269,Tue Aug 10 11:03:29 2021,9793722,van,2	4290	PC84E8CEF,e Aug 10 11:03:29 20
9270,Wed Aug  4 17:49:43 2021,4737489,car,2	4948	PCBA2D075,d Aug  4 17:49:43 20
9271,Thu Jul 29 11:46:06 2021,4161657,car,2	4723	PC20BD6E6,u Jul 29 11:46:06 20
9272,Mon Aug  2 00:48:05 2021,5363723,car,2	4069	PCC48608C,n Aug  2 00:48:05 20
9273,Tue Aug 17 15:39:24 2021,2196820,truck,4	4977	PCB077F18,e Aug 17 15:39:24 20
9274,Thu Aug 12 00:34:30 2021,5348545,truck,4	4073	PCA3797CA,u Aug 12 00:34:30 20
